id_geral,cd_escola,vl_proficiencia_fup,treatment,vl_proficiencia_bl,dumm_rp_08_bl,dumm_rp_09_bl,dumm_rp_14_bl,dumm_rp_23_bl,dumm_rp_24_bl,dumm_rp_49_bl,dumm_rp_50_bl,dumm_rp_64A_bl,dumm_rp_65A_bl,dumm_rp_95_bl,dumm_rp_08p_bl,dumm_rp_14p_bl,dumm_rp_23p_bl,female_coded
2511,33105294.0,37.40308,1,33.749557,1.0,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,0
25110,35007067.0,40.406017,0,54.020813,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0
25112,33006458.0,45.595028,0,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
25113,33047332.0,45.34603,0,37.202755,1.0,1.0,0.0,1.0,0.0,0.0,1.0,,0.0,1.0,0.0,1.0,0.0,0
25115,35008035.0,73.68257,1,59.03886,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
25116,33110476.0,44.4498,1,36.711323,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1
25117,23165774.0,68.10305,0,57.519745,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1
25120,33075212.0,37.389427,1,,,,,,,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1
25122,35909488.0,56.727436,1,44.532494,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
25124,35008825.0,85.63276,0,70.724525,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
25125,23002590.0,62.6438,0,55.53034,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
25126,35003256.0,46.021667,1,48.95469,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
25127,23072067.0,81.3826,1,56.5409,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
25130,53002610.0,59.809093,1,39.85306,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
25131,35018181.0,60.701515,1,60.62355,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
25132,35018508.0,46.647808,0,60.751553,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
25133,35011514.0,51.941315,1,31.023865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1
25136,33050490.0,59.436455,1,61.662586,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
25137,35008667.0,61.22097,0,47.064053,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1
25138,31068527.0,64.50743,1,61.778103,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,1
25139,53007425.0,62.61377,1,35.37722,1.0,1.0,0.0,,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1
25143,33013918.0,57.912586,1,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
25144,33000042.0,58.03848,0,52.0641,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
25145,53006046.0,63.704395,1,44.368374,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
25146,33079366.0,40.184658,0,52.407177,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1
25147,35008758.0,37.300503,1,43.60195,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1
25148,35908915.0,72.87148,0,68.28055,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
25149,35924465.0,58.1656,0,37.529545,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1
25152,35014285.0,71.703354,1,60.22175,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1
25153,31068675.0,47.55923,0,41.748417,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,1
25158,35044436.0,49.017643,1,34.224495,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
25159,53006720.0,77.181564,1,69.93838,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1
2516,33106584.0,67.84183,0,57.629322,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,1
25160,33099189.0,57.042953,0,33.97636,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
25161,35001247.0,36.324448,0,48.591156,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1
25162,53007387.0,64.89245,1,67.02928,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
25163,31069191.0,94.31935,0,82.53832,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
25164,33049475.0,29.944025,0,38.69088,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
25166,35007195.0,61.843338,1,49.60407,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
25167,31068608.0,46.955555,1,57.127583,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
25168,33060738.0,62.769924,0,14.984746,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,1
25169,33048495.0,58.142975,1,32.383007,0.0,1.0,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
25170,23083654.0,78.20315,0,56.37634,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
25171,35010844.0,46.22565,1,43.054436,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,1
25172,33096694.0,39.855167,0,54.091244,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
25174,35907397.0,41.304726,1,54.13469,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1
25175,35009337.0,61.587822,1,53.849148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
25177,53068092.0,54.95541,1,30.137617,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1
25178,23140780.0,43.982704,0,47.97417,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
25179,33025100.0,33.611324,1,47.267643,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
25181,33016070.0,72.47024,0,64.163155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
25182,33082049.0,59.269405,1,40.889236,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1
25183,35000673.0,60.869267,1,43.79746,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
25184,33051879.0,71.359055,1,70.2504,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
25186,35907352.0,42.755104,1,28.508076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
25191,35011575.0,71.26532,1,39.115116,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
25192,33040150.0,57.76378,1,49.54142,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
25194,35019653.0,54.92654,0,42.327946,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
25196,33016550.0,49.78272,1,57.193817,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1
25197,35001417.0,79.64411,1,68.529465,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1
25199,35009003.0,47.148685,0,67.87357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
252,33046654.0,53.05619,0,,,,,,,1.0,1.0,0.0,0.0,0.0,,,,0
25201,35008758.0,78.97934,1,53.58846,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1
25202,31068543.0,79.30965,1,36.607903,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
25203,33132879.0,63.574516,0,55.85633,,,,,,0.0,1.0,0.0,1.0,1.0,0.0,1.0,,1
25204,35011885.0,35.718075,0,46.9955,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
25207,23077387.0,61.56382,0,72.18385,0.0,,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1
25209,35921749.0,53.572933,1,45.375534,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
25210,35038519.0,77.40754,1,67.89539,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
25212,53010019.0,58.11314,0,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
25214,35007067.0,54.17346,0,64.77712,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
25216,17013453.0,84.40182,0,72.0086,1.0,1.0,0.0,0.0,0.0,,,,,,1.0,0.0,,1
25219,35019720.0,38.934875,0,45.689228,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
25223,35042146.0,67.34719,0,53.98263,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
25224,35011824.0,53.349056,1,50.1414,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0
25226,35910521.0,54.300842,0,42.089012,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1
25227,23265876.0,37.606064,0,44.213387,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
25229,33126283.0,60.394253,1,52.985825,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
2523,33051879.0,74.64322,1,54.386143,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,,,,0
25230,17052050.0,67.14223,1,53.19628,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
25232,35011605.0,53.990723,1,28.285706,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
25233,35018089.0,53.515926,1,46.971798,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1
25234,23165774.0,48.848454,0,41.63148,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1
25235,23131802.0,84.607864,1,58.13419,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
25236,23169249.0,46.638878,0,56.350067,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
25238,23070218.0,62.306038,1,43.449436,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
25239,33058199.0,46.37488,1,38.632664,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
25240,35007274.0,79.82676,1,72.21962,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
25243,35909816.0,68.59022,1,64.78528,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,1.0,0.0,,1
25245,35014254.0,80.35957,0,61.22749,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1
25247,17052050.0,54.44317,1,40.758648,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
25248,33049025.0,53.684235,1,46.41168,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
25251,33097046.0,71.61553,1,41.192528,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
25253,35045160.0,84.296776,1,61.721596,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
25254,35008187.0,63.921116,0,57.220905,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
25255,33082049.0,46.011024,1,43.390446,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0
25257,35018594.0,81.8347,0,66.45574,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0
25258,35914769.0,58.45691,0,45.056767,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
25259,33051330.0,60.820732,1,50.918327,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1
25260,33047278.0,52.734135,1,40.028484,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,1
25261,23224509.0,66.36236,1,48.626446,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
25262,23073039.0,60.38522,1,65.55056,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
25263,33051739.0,35.359318,1,42.081413,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1
25264,35901124.0,59.72798,1,50.06745,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
25265,23070218.0,51.249313,1,46.5556,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
25266,33062277.0,56.55866,1,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
25267,35269335.0,60.544468,0,,,,,,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,,1
25269,33097224.0,85.30009,1,65.12798,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
2527,33052069.0,78.16989,1,54.35997,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,1
25272,23078758.0,58.541935,1,53.580624,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
25276,35011903.0,57.71047,1,52.69627,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
25277,33140715.0,63.00562,1,54.87651,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,0.0,0.0,0
25278,23064323.0,52.382004,1,55.399105,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
25279,53002598.0,61.419144,1,62.92641,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2528,33051321.0,65.664024,0,58.93321,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,1
25280,33007306.0,40.6195,0,30.124336,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25282,23068809.0,46.743744,0,45.147953,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
25283,17026229.0,67.46965,0,55.69353,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
25284,33082049.0,36.72775,1,29.990616,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1.0,0.0,0.0,0
25286,33062250.0,32.647457,1,38.300465,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
25288,23163402.0,65.627304,0,58.549202,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0
25289,53006062.0,59.91956,1,45.37611,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0
2529,33051321.0,37.58605,0,42.74548,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,1
25291,53008804.0,68.97245,0,70.08834,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25293,35040824.0,64.708084,1,45.49071,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
25295,33098794.0,79.26072,1,55.51811,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0
25297,33041776.0,61.950317,1,63.707836,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25299,35045421.0,77.84449,0,62.28182,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
25300,33049980.0,67.34382,0,77.00328,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
25302,23065214.0,65.12364,0,49.082977,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
25303,53007387.0,54.962128,1,43.60967,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
25304,33077100.0,45.477947,1,37.97386,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0
25307,35923655.0,75.51003,0,69.705536,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0
25308,35922985.0,44.247124,0,43.486572,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25309,35014175.0,40.850094,0,45.696182,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0
25311,35042161.0,64.70446,0,64.22391,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
25314,33018910.0,56.68116,1,37.749783,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
25315,33019223.0,74.19259,1,57.58202,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
25316,31068021.0,79.44214,1,52.400764,1.0,1.0,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
25318,33044961.0,56.423824,1,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0
25320,35001824.0,64.547844,1,51.184887,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0
25321,35001824.0,86.961716,1,76.50498,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0
25322,33063397.0,71.25199,1,81.52394,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
25324,33085498.0,30.82473,0,39.74866,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0
25325,35925743.0,83.16841,0,58.587013,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25326,35011605.0,57.862766,1,52.85877,1.0,1.0,0.0,0.0,0.0,,,0.0,1.0,,1.0,0.0,1.0,0
25327,23072067.0,56.375893,1,41.623478,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0
25329,35910521.0,87.15807,0,77.17684,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
25330,35018594.0,58.07311,0,57.76221,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25331,33062250.0,32.0051,1,18.48056,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
25333,33104344.0,65.8288,1,67.13556,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25334,33005362.0,89.57322,1,56.33024,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
25335,33019681.0,37.453064,0,26.367138,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
25336,35006567.0,41.00667,0,40.939213,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,1.0,1.0,1.0,0
25338,23002468.0,60.330383,1,40.238876,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
25339,35035993.0,60.402344,1,72.765305,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0
25341,35045718.0,89.60698,1,81.0329,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0
25342,35042161.0,62.10899,0,70.91118,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0
25344,35018673.0,65.69234,0,61.743034,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
25347,23255269.0,71.89465,0,61.983673,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
25348,23060174.0,56.837696,0,46.93551,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2535,33097046.0,43.745995,1,25.259703,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,,,,1
25350,35909488.0,46.503063,1,30.626207,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
25351,35909816.0,56.12131,1,42.873585,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
25352,35925073.0,45.932743,1,29.422052,0.0,0.0,,,,0.0,1.0,1.0,0.0,1.0,0.0,,,0
25353,23185287.0,43.764587,0,58.958874,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0
25354,23025611.0,63.41204,1,39.146465,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
25355,31330566.0,64.78849,1,67.19035,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
25356,35924465.0,35.85958,0,39.56679,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
25357,35006981.0,82.42648,1,69.97005,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
25361,23071001.0,41.694523,1,38.909615,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,,1.0,0.0,1.0,0.0,0
25362,35901271.0,63.5735,1,56.613346,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0
25363,35012294.0,55.325268,0,33.550907,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
25364,31070149.0,64.9134,1,50.377796,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
25365,23255269.0,52.455757,0,37.059986,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0
25366,17007496.0,77.7231,1,71.88266,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
25367,33001650.0,81.19206,1,80.680374,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0
25368,23186488.0,64.2077,1,54.332275,1.0,1.0,0.0,1.0,1.0,,,,,,0.0,1.0,0.0,0
2537,33098808.0,71.131134,0,68.94402,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,,0
25370,33103968.0,76.65476,1,53.944702,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
25371,23068809.0,75.70585,0,58.978073,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
25373,33056501.0,65.06674,1,37.521797,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25374,33104204.0,68.69696,1,57.653378,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
25375,33052069.0,79.49243,1,48.96971,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0
25376,23109149.0,80.021736,1,59.751057,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,0
25377,23078340.0,62.72249,0,56.17463,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
25379,23062703.0,70.663246,1,36.505497,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2538,33098808.0,53.701626,0,57.238346,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,1
25381,35011605.0,63.03126,1,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,0
25382,33045470.0,30.517746,0,37.075245,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
